# wavelength   electrons_per_sec       
  951.103      0.289568                
  951.375      0.26448099999999997     
  951.648      0.37298699999999996     
  951.92       0.44377199999999994     
  952.193      0.44917                 
  952.466      0.437483                
  952.738      0.35601800000000006     
  953.011      0.192071                
  953.283      0.111281                
  953.556      0.102735                
  953.829      0.102096                
  954.101      0.0992451               
  954.374      0.101706                
  954.646      0.134479                
  954.919      0.198493                
  955.192      0.22941799999999998     
  955.464      0.233751                
  955.737      0.23054                 
  956.009      0.20467400000000002     
  956.282      0.206904                
  956.555      0.314521                
  956.827      0.38207599999999997     
  957.1        0.39173800000000003     
  957.373      0.385429                
  957.645      0.317572                
  957.918      0.17828                 
  958.19       0.10795700000000001     
  958.463      0.0965877               
  958.736      0.0926786               
  959.008      0.0912517               
  959.281      0.09133899999999999     
  959.553      0.09100209999999999     
  959.826      0.0937124               
  960.099      0.109476                
  960.371      0.138036                
  960.644      0.152166                
  960.916      0.15437                 
  961.189      0.154509                
  961.462      0.159441                
  961.734      0.169712                
  962.007      0.17389                 
  962.279      0.17293                 
  962.552      0.170797                
  962.825      0.153063                
  963.097      0.115652                
  963.37       0.09595459999999999     
  963.643      0.0934851               
  963.915      0.0925015               
  964.188      0.0901164               
  964.46       0.0893249               
  964.733      0.09179209999999999     
  965.006      0.0952489               
  965.278      0.100945                
  965.551      0.109443                
  965.823      0.113859                
  966.096      0.11756899999999999     
  966.369      0.134855                
  966.641      0.16812900000000003     
  966.914      0.18656599999999998     
  967.186      0.20058900000000002     
  967.459      0.216885                
  967.732      0.254495                
  968.004      0.302635                
  968.277      0.318854                
  968.549      0.32352                 
  968.822      0.338476                
  969.095      0.308266                
  969.367      0.302123                
  969.64       0.416878                
  969.913      0.47172                 
  970.185      0.444496                
  970.458      0.42041199999999995     
  970.73       0.37064                 
  971.003      0.27664                 
  971.276      0.241289                
  971.548      0.331007                
  971.821      0.518497                
  972.093      0.581704                
  972.366      0.528885                
  972.639      0.485504                
  972.911      0.39012                 
  973.184      0.23256                 
  973.456      0.20378                 
  973.729      0.22475799999999999     
  974.002      0.229462                
  974.274      0.228192                
  974.547      0.19416                 
  974.819      0.126036                
  975.092      0.091523                
  975.365      0.0842496               
  975.637      0.07849199999999999     
  975.91       0.0753452               
  976.183      0.074517                
  976.455      0.07466060000000001     
  976.728      0.075122                
  977.0        0.0753292               
  977.273      0.075421                
  977.546      0.0751216               
  977.818      0.07438840000000001     
  978.091      0.0769261               
  978.363      0.121506                
  978.636      0.345939                
  978.909      0.7276060000000001      
  979.181      0.9246610000000001      
  979.454      1.02746                 
  979.726      1.12972                 
  979.999      0.97553                 
  980.272      0.6075269999999999      
  980.544      0.43856                 
  980.817      0.38008800000000004     
  981.089      0.25522900000000004     
  981.362      0.187325                
  981.635      0.173528                
  981.907      0.146069                
  982.18       0.104505                
  982.453      0.0931076               
  982.725      0.09505440000000001     
  982.998      0.0943763               
  983.27       0.09230129999999999     
  983.543      0.0847741               
  983.816      0.0724034               
  984.088      0.07177109999999999     
  984.361      0.113746                
  984.633      0.199152                
  984.906      0.241594                
  985.179      0.246229                
  985.451      0.240363                
  985.724      0.196963                
  985.996      0.111305                
  986.269      0.0846696               
  986.542      0.21188200000000001     
  986.814      0.477282                
  987.087      0.6101                  
  987.359      0.625946                
  987.632      0.609431                
  987.905      0.476091                
  988.177      0.209799                
  988.45       0.0764098               
  988.723      0.064955                
  988.995      0.10975700000000001     
  989.268      0.20081200000000002     
  989.54       0.24606                 
  989.813      0.25112                 
  990.086      0.245152                
  990.358      0.199455                
  990.631      0.122745                
  990.903      0.19834                 
  991.176      0.435712                
  991.449      0.556878                
  991.721      0.57123                 
  991.994      0.5560930000000001      
  992.266      0.433922                
  992.539      0.189988                
  992.812      0.06782350000000001     
  993.084      0.052357600000000004    
  993.357      0.0563755               
  993.629      0.0985841               
  993.902      0.216501                
  994.175      0.380671                
  994.447      0.533633                
  994.72       0.599982                
  994.993      0.621972                
  995.265      0.623005                
  995.538      0.583082                
  995.81       0.575658                
  996.083      0.573678                
  996.356      0.518667                
  996.628      0.412059                
  996.901      0.313191                
  997.173      0.180092                
  997.446      0.112387                
  997.719      0.102226                
  997.991      0.0883675               
  998.264      0.0613687               
  998.536      0.0471457               
  998.809      0.0440139               
  999.082      0.0445746               
  999.354      0.056918199999999995    
  999.627      0.0822742               
  999.899      0.0949518               
  1000.17      0.09666469999999999     
  1000.44      0.10721299999999999     
  1000.72      0.194472                
  1000.99      0.37903699999999996     
  1001.26      0.490956                
  1001.54      0.516669                
  1001.81      0.51484                 
  1002.08      0.446982                
  1002.35      0.29681799999999997     
  1002.63      0.20150700000000002     
  1002.9       0.177049                
  1003.17      0.167078                
  1003.44      0.1375                  
  1003.72      0.08879569999999999     
  1003.99      0.0809144               
  1004.26      0.08792559999999999     
  1004.53      0.0877619               
  1004.81      0.08394950000000001     
  1005.08      0.0718497               
  1005.35      0.0547602               
  1005.62      0.0659903               
  1005.9       0.09813670000000001     
  1006.17      0.11711                 
  1006.44      0.12975799999999998     
  1006.71      0.138756                
  1006.99      0.127531                
  1007.26      0.0978475               
  1007.53      0.0842522               
  1007.81      0.11468                 
  1008.08      0.187607                
  1008.35      0.21977                 
  1008.62      0.220826                
  1008.9       0.21495099999999998     
  1009.17      0.171555                
  1009.44      0.0870191               
  1009.71      0.0602073               
  1009.99      0.0878031               
  1010.26      0.103863                
  1010.53      0.10455600000000001     
  1010.8       0.100169                
  1011.08      0.0820581               
  1011.35      0.048335                
  1011.62      0.0377268               
  1011.89      0.0817968               
  1012.17      0.171641                
  1012.44      0.216319                
  1012.71      0.22313599999999997     
  1012.98      0.220163                
  1013.26      0.17520599999999997     
  1013.53      0.0849908               
  1013.8       0.0404314               
  1014.08      0.0347477               
  1014.35      0.0351602               
  1014.62      0.0448729               
  1014.89      0.066102                
  1015.17      0.0913488               
  1015.44      0.11047299999999999     
  1015.71      0.12006                 
  1015.98      0.11714100000000001     
  1016.26      0.10884                 
  1016.53      0.126442                
  1016.8       0.193708                
  1017.07      0.240459                
  1017.35      0.248397                
  1017.62      0.245471                
  1017.89      0.220465                
  1018.16      0.145741                
  1018.44      0.12488700000000001     
  1018.71      0.186618                
  1018.98      0.214831                
  1019.25      0.200182                
  1019.53      0.18768                 
  1019.8       0.162081                
  1020.07      0.113885                
  1020.35      0.100911                
  1020.62      0.154445                
  1020.89      0.24742                 
  1021.16      0.277074                
  1021.44      0.251001                
  1021.71      0.22567099999999998     
  1021.98      0.179902                
  1022.25      0.112472                
  1022.53      0.0950875               
  1022.8       0.120949                
  1023.07      0.134016                
  1023.34      0.12243899999999999     
  1023.62      0.09403270000000001     
  1023.89      0.0656455               
  1024.16      0.0337942               
  1024.43      0.0185634               
  1024.71      0.0165276               
  1024.98      0.016304100000000002    
  1025.25      0.0161333               
  1025.52      0.0159645               
  1025.8       0.0158119               
  1026.07      0.015688499999999998    
  1026.34      0.0158576               
  1026.62      0.0182458               
  1026.89      0.0231825               
  1027.16      0.025550700000000003    
  1027.43      0.0257073               
  1027.71      0.0270479               
  1027.98      0.0472985               
  1028.25      0.154326                
  1028.52      0.340887                
  1028.8       0.43670400000000004     
  1029.07      0.480673                
  1029.34      0.519427                
  1029.61      0.43682699999999997     
  1029.89      0.25209400000000004     
  1030.16      0.158807                
  1030.43      0.122631                
  1030.7       0.078643                
  1030.98      0.0575812               
  1031.25      0.053815699999999994    
  1031.52      0.0504928               
  1031.79      0.0409094               
  1032.07      0.025280900000000002    
  1032.34      0.0207008               
  1032.61      0.022141599999999997    
  1032.89      0.022523400000000002    
  1033.16      0.0219585               
  1033.43      0.019946500000000002    
  1033.7       0.0168021               
  1033.98      0.016475                
  1034.25      0.0297051               
  1034.52      0.0574904               
  1034.79      0.0725536               
  1035.07      0.0756882               
  1035.34      0.0744455               
  1035.61      0.0604713               
  1035.88      0.0322498               
  1036.16      0.016288900000000002    
  1036.43      0.0161377               
  1036.7       0.053320299999999994    
  1036.97      0.130617                
  1037.25      0.169379                
  1037.52      0.17399299999999998     
  1037.79      0.169148                
  1038.06      0.130209                
  1038.34      0.05242770000000001     
  1038.61      0.0133895               
  1038.88      0.00980235              
  1039.16      0.02144                 
  1039.43      0.0451995               
  1039.7       0.0570217               
  1039.97      0.0583613               
  1040.25      0.0568346               
  1040.52      0.0448317               
  1040.79      0.021020900000000002    
  1041.06      0.013124100000000001    
  1041.34      0.043452399999999995    
  1041.61      0.10661200000000001     
  1041.88      0.138136                
  1042.15      0.142044                
  1042.43      0.138441                
  1042.7       0.106949                
  1042.97      0.0438032               
  1043.24      0.0121899               
  1043.52      0.008042269999999999    
  1043.79      0.00744782              
  1044.06      0.00700034              
  1044.33      0.00774736              
  1044.61      0.0154136               
  1044.88      0.0308493               
  1045.15      0.0385249               
  1045.43      0.0393822               
  1045.7       0.0383978               
  1045.97      0.0317112               
  1046.24      0.0261358               
  1046.52      0.0449566               
  1046.79      0.07048270000000001     
  1047.06      0.0802879               
  1047.33      0.0802062               
  1047.61      0.0701543               
  1047.88      0.0434309               
  1048.15      0.016790799999999998    
  1048.42      0.0067774               
  1048.7       0.005568010000000001    
  1048.97      0.0054645399999999995   
  1049.24      0.00541322              
  1049.51      0.005394640000000001    
  1049.79      0.00538922              
  1050.06      0.005769400000000001    
  1050.33      0.00914401              
  1050.6       0.0159629               
  1050.88      0.0193381               
  1051.15      0.0196639               
  1051.42      0.0191908               
  1051.7       0.0165374               
  1051.97      0.0164379               
  1052.24      0.0266253               
  1052.51      0.0329752               
  1052.79      0.0337242               
  1053.06      0.0328251               
  1053.33      0.0258846               
  1053.6       0.012069400000000001    
  1053.88      0.005129539999999999    
  1054.15      0.0042057100000000005   
  1054.42      0.00411508              
  1054.69      0.00405178              
  1054.97      0.0039893               
  1055.24      0.00392734              
  1055.51      0.00386573              
  1055.78      0.00380422              
  1056.06      0.0037449799999999998   
  1056.33      0.0037647500000000003   
  1056.6       0.00439272              
  1056.87      0.00599178              
  1057.15      0.00732164              
  1057.42      0.00771876              
  1057.69      0.0078576               
  1057.97      0.00897559              
  1058.24      0.010993099999999999    
  1058.51      0.011419100000000001    
  1058.78      0.011141199999999999    
  1059.06      0.0108123               
  1059.33      0.00889201              
  1059.6       0.00511184              
  1059.87      0.00319794              
  1060.15      0.00291729              
  1060.42      0.0028694099999999998   
  1060.69      0.0028314800000000004   
  1060.96      0.0027892700000000004   
  1061.24      0.0027483100000000003   
  1061.51      0.00271622              
  1061.78      0.00269092              
  1062.05      0.0026696800000000002   
  1062.33      0.0026518               
  1062.6       0.0026369400000000004   
  1062.87      0.00262456              
  1063.14      0.00262759              
  1063.42      0.00274841              
  1063.69      0.0030904               
  1063.96      0.0034311700000000003   
  1064.24      0.00355164              
  1064.51      0.0035903               
  1064.78      0.00385892              
  1065.05      0.00432004              
  1065.33      0.00436793              
  1065.6       0.0042732               
  1065.87      0.00419525              
  1066.14      0.00376769              
  1066.42      0.00292618              
  1066.69      0.00249898              
  1066.96      0.00243393              
  1067.23      0.00241918              
  1067.51      0.00241945              
  1067.78      0.00252376              
  1068.05      0.00283953              
  1068.32      0.0034810899999999996   
  1068.6       0.00455032              
  1068.87      0.00551162              
  1069.14      0.006940399999999999    
  1069.41      0.00926236              
  1069.69      0.0102527               
  1069.96      0.0102868               
  1070.23      0.010643099999999999    
  1070.51      0.012637899999999999    
  1070.78      0.0164496               
  1071.05      0.0180672               
  1071.32      0.0175548               
  1071.6       0.0176265               
  1071.87      0.0169525               
  1072.14      0.0127051               
  1072.41      0.0153089               
  1072.69      0.025999                
  1072.96      0.030202                
  1073.23      0.0279952               
  1073.5       0.0260173               
  1073.78      0.022268200000000002    
  1074.05      0.015287799999999999    
  1074.32      0.0125591               
  1074.59      0.0183055               
  1074.87      0.0304192               
  1075.14      0.0344364               
  1075.41      0.0308243               
  1075.68      0.0278832               
  1075.96      0.021387800000000002    
  1076.23      0.00895465              
  1076.5       0.0029728199999999997   
  1076.78      0.00412531              
  1077.05      0.0079758               
  1077.32      0.00990418              
  1077.59      0.010121900000000001    
  1077.87      0.00986825              
  1078.14      0.00790482              
  1078.41      0.00399597              
  1078.68      0.0020379400000000002   
  1078.96      0.0017883500000000002   
  1079.23      0.00176951              
  1079.5       0.0017569399999999998   
  1079.77      0.0017510400000000001   
  1080.05      0.00174324              
  1080.32      0.00172482              
  1080.59      0.00170827              
  1080.86      0.00169272              
  1081.14      0.00167198              
  1081.41      0.0016502               
  1081.68      0.00163494              
  1081.95      0.00167297              
  1082.23      0.00327112              
  1082.5       0.016140599999999998    
  1082.77      0.041892399999999996    
  1083.05      0.0548176               
  1083.32      0.057243100000000005    
  1083.59      0.0605155               
  1083.86      0.0562012               
  1084.14      0.0345701               
  1084.41      0.022142600000000002    
  1084.68      0.0197943               
  1084.95      0.0153233               
  1085.23      0.008174589999999999    
  1085.5       0.00664745              
  1085.77      0.00740763              
  1086.04      0.0073904700000000005   
  1086.32      0.00693745              
  1086.59      0.00551254              
  1086.86      0.0029908499999999998   
  1087.13      0.00207338              
  1087.41      0.00262442              
  1087.68      0.00295899              
  1087.95      0.0029397399999999997   
  1088.22      0.0027860700000000003   
  1088.5       0.00236832              
  1088.77      0.00187905              
  1089.04      0.00356608              
  1089.32      0.0076448               
  1089.59      0.0097601               
  1089.86      0.0101302               
  1090.13      0.00993367              
  1090.41      0.00786275              
  1090.68      0.00370916              
  1090.95      0.0015619100000000001   
  1091.22      0.0011783199999999998   
  1091.5       0.00185144              
  1091.77      0.00793021              
  1092.04      0.0201192               
  1092.31      0.026208600000000002    
  1092.59      0.026947199999999998    
  1092.86      0.0262217               
  1093.13      0.020118                
  1093.4       0.007898500000000001    
  1093.68      0.00178497              
  1093.95      0.00125667              
  1094.22      0.00332118              
  1094.49      0.0075603499999999995   
  1094.77      0.00967937              
  1095.04      0.00992384              
  1095.31      0.00965014              
  1095.59      0.00750154              
  1095.86      0.00322089              
  1096.13      0.00109853              
  1096.4       0.0015012200000000002   
  1096.68      0.00690209              
  1096.95      0.0177257               
  1097.22      0.0231274               
  1097.49      0.0237644               
  1097.77      0.0230903               
  1098.04      0.0176578               
  1098.31      0.00680969              
  1098.58      0.00138068              
  1098.86      6.91557E-4              
  1099.13      6.56229E-4              
  1099.4       6.21517E-4              
  1099.67      4.56957E-4              
